"Participant" "Activity" "Measurement" "Average"
"339" "1" "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" "-0.075402939754717"
"340" "1" "WALKING_UPSTAIRS" "tGravityAcc-std()-X" "-0.956367027924528"
"341" "1" "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" "-0.952849233207547"
"342" "1" "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" "-0.912379410377358"
"343" "1" "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" "0.101372729922642"
"344" "1" "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" "0.0194863076188679"
"345" "1" "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" "-0.0455625449113208"
"346" "1" "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" "-0.446843887735849"
"347" "1" "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" "-0.378274426037736"
"348" "1" "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" "-0.706593530943396"
"349" "1" "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" "0.050549379754717"
"350" "1" "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" "-0.166170015088679"
"351" "1" "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" "0.0583595463981132"
"352" "1" "WALKING_UPSTAIRS" "tBodyGyro-std()-X" "-0.544871104528302"
"353" "1" "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" "0.00410518379811321"
"354" "1" "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" "-0.50716867490566"
"355" "1" "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" "-0.122232768011321"
"356" "1" "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" "-0.0421485884509434"
"357" "1" "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" "-0.0407125527654717"
"358" "1" "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" "-0.614786508490566"
"359" "1" "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" "-0.601696656226415"
"360" "1" "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" "-0.606332002264151"
"361" "1" "WALKING_UPSTAIRS" "tBodyAccMag-mean()" "-0.129927630735849"
"362" "1" "WALKING_UPSTAIRS" "tBodyAccMag-std()" "-0.324970929245283"
"363" "1" "WALKING_UPSTAIRS" "tGravityAccMag-mean()" "-0.129927630735849"
"364" "1" "WALKING_UPSTAIRS" "tGravityAccMag-std()" "-0.324970929245283"
"365" "1" "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" "-0.466503446226415"
"366" "1" "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" "-0.478991622075472"
"367" "1" "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" "-0.126735589969811"
"368" "1" "WALKING_UPSTAIRS" "tBodyGyroMag-std()" "-0.14861931805283"
"369" "1" "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" "-0.59488286509434"
"370" "1" "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" "-0.648553044339623"
"371" "1" "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" "-0.404321784150943"
"372" "1" "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" "-0.190976720811321"
"373" "1" "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" "-0.433349702075472"
"374" "1" "WALKING_UPSTAIRS" "fBodyAcc-std()-X" "-0.337428188679245"
"375" "1" "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" "0.0217695106566038"
"376" "1" "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" "0.0859565543849057"
"377" "1" "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" "-0.479875245660377"
"378" "1" "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" "-0.41344458754717"
"379" "1" "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" "-0.685474353962264"
"380" "1" "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" "-0.461907025849057"
"381" "1" "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" "-0.381777065283019"
"382" "1" "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" "-0.726040200754717"
"383" "1" "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" "-0.492611667924528"
"384" "1" "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" "-0.319474609056604"
"385" "1" "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" "-0.453597213018868"
"386" "1" "WALKING_UPSTAIRS" "fBodyGyro-std()-X" "-0.565892490754717"
"387" "1" "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" "0.151538905566038"
"388" "1" "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" "-0.57170784"
"389" "1" "WALKING_UPSTAIRS" "fBodyAccMag-mean()" "-0.352395944716981"
"390" "1" "WALKING_UPSTAIRS" "fBodyAccMag-std()" "-0.416260101509434"
"391" "1" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" "-0.44265216245283"
"392" "1" "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" "-0.533059853773585"
"393" "1" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" "-0.325961457396226"
"394" "1" "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" "-0.182985518264151"
"395" "1" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" "-0.634665082075472"
"396" "1" "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" "-0.693930521509434"
"397" "3" "STANDING" "tBodyAcc-mean()-X" "0.280046513278689"
"398" "3" "STANDING" "tBodyAcc-mean()-Y" "-0.0143376555065574"
"399" "3" "STANDING" "tBodyAcc-mean()-Z" "-0.101621722633148"
"400" "3" "STANDING" "tBodyAcc-std()-X" "-0.96674254295082"
"401" "3" "STANDING" "tBodyAcc-std()-Y" "-0.893449307213115"
"402" "3" "STANDING" "tBodyAcc-std()-Z" "-0.911419015081967"
"403" "3" "STANDING" "tGravityAcc-mean()-X" "0.93503077852459"
"404" "3" "STANDING" "tGravityAcc-mean()-Y" "-0.301735130327869"
"405" "3" "STANDING" "tGravityAcc-mean()-Z" "0.024763106752459"
"406" "3" "STANDING" "tGravityAcc-std()-X" "-0.982020428032787"
"407" "3" "STANDING" "tGravityAcc-std()-Y" "-0.957425321803279"
"408" "3" "STANDING" "tGravityAcc-std()-Z" "-0.928161577377049"
"409" "3" "STANDING" "tBodyAccJerk-mean()-X" "0.0750900622277049"
"410" "3" "STANDING" "tBodyAccJerk-mean()-Y" "0.00771663644590164"
"411" "3" "STANDING" "tBodyAccJerk-mean()-Z" "-0.00807177934114754"
"412" "3" "STANDING" "tBodyAccJerk-std()-X" "-0.957086489344262"
"413" "3" "STANDING" "tBodyAccJerk-std()-Y" "-0.941686785737705"
"414" "3" "STANDING" "tBodyAccJerk-std()-Z" "-0.973059634918033"
"415" "3" "STANDING" "tBodyGyro-mean()-X" "-0.0246626070770492"
"416" "3" "STANDING" "tBodyGyro-mean()-Y" "-0.0585101918262295"
"417" "3" "STANDING" "tBodyGyro-mean()-Z" "0.0665262054098361"
"418" "3" "STANDING" "tBodyGyro-std()-X" "-0.900462227540984"
"419" "3" "STANDING" "tBodyGyro-std()-Y" "-0.927788618196721"
"420" "3" "STANDING" "tBodyGyro-std()-Z" "-0.91236408147541"
"421" "3" "STANDING" "tBodyGyroJerk-mean()-X" "-0.0994602620655738"
"422" "3" "STANDING" "tBodyGyroJerk-mean()-Y" "-0.0472415819016393"
"423" "3" "STANDING" "tBodyGyroJerk-mean()-Z" "-0.0416832156688525"
"424" "3" "STANDING" "tBodyGyroJerk-std()-X" "-0.940937642459016"
"425" "3" "STANDING" "tBodyGyroJerk-std()-Y" "-0.968433747868853"
"426" "3" "STANDING" "tBodyGyroJerk-std()-Z" "-0.958293011803279"
"427" "3" "STANDING" "tBodyAccMag-mean()" "-0.925430819016393"
"428" "3" "STANDING" "tBodyAccMag-std()" "-0.915143303606557"
"429" "3" "STANDING" "tGravityAccMag-mean()" "-0.925430819016393"
"430" "3" "STANDING" "tGravityAccMag-std()" "-0.915143303606557"
"431" "3" "STANDING" "tBodyAccJerkMag-mean()" "-0.959303840327869"
"432" "3" "STANDING" "tBodyAccJerkMag-std()" "-0.948770043278689"
"433" "3" "STANDING" "tBodyGyroMag-mean()" "-0.892089349344262"
"434" "3" "STANDING" "tBodyGyroMag-std()" "-0.88212522147541"
"435" "3" "STANDING" "tBodyGyroJerkMag-mean()" "-0.962339339672131"
"436" "3" "STANDING" "tBodyGyroJerkMag-std()" "-0.957679766885246"
"437" "3" "STANDING" "fBodyAcc-mean()-X" "-0.960123409508197"
"438" "3" "STANDING" "fBodyAcc-mean()-Y" "-0.908075353770492"
"439" "3" "STANDING" "fBodyAcc-mean()-Z" "-0.939507735245902"
"440" "3" "STANDING" "fBodyAcc-std()-X" "-0.969931287377049"
"441" "3" "STANDING" "fBodyAcc-std()-Y" "-0.89243434852459"
"442" "3" "STANDING" "fBodyAcc-std()-Z" "-0.904801254590164"
"443" "3" "STANDING" "fBodyAccJerk-mean()-X" "-0.957666856721311"
"444" "3" "STANDING" "fBodyAccJerk-mean()-Y" "-0.943497973606557"
"445" "3" "STANDING" "fBodyAccJerk-mean()-Z" "-0.969174903442623"
"446" "3" "STANDING" "fBodyAccJerk-std()-X" "-0.960570921803279"
"447" "3" "STANDING" "fBodyAccJerk-std()-Y" "-0.943948547213115"
"448" "3" "STANDING" "fBodyAccJerk-std()-Z" "-0.975595949508197"
"449" "3" "STANDING" "fBodyGyro-mean()-X" "-0.901282267540984"
"450" "3" "STANDING" "fBodyGyro-mean()-Y" "-0.937711157213115"
"451" "3" "STANDING" "fBodyGyro-mean()-Z" "-0.916172537704918"
"452" "3" "STANDING" "fBodyGyro-std()-X" "-0.901985672459016"
"453" "3" "STANDING" "fBodyGyro-std()-Y" "-0.923125941147541"
"454" "3" "STANDING" "fBodyGyro-std()-Z" "-0.919743846065574"
"455" "3" "STANDING" "fBodyAccMag-mean()" "-0.926968932295082"
"456" "3" "STANDING" "fBodyAccMag-std()" "-0.921836076557377"
"457" "3" "STANDING" "fBodyBodyAccJerkMag-mean()" "-0.948627467704918"
"458" "3" "STANDING" "fBodyBodyAccJerkMag-std()" "-0.94820681442623"
"459" "3" "STANDING" "fBodyBodyGyroMag-mean()" "-0.913682362622951"
"460" "3" "STANDING" "fBodyBodyGyroMag-std()" "-0.883439718032787"
"461" "3" "STANDING" "fBodyBodyGyroJerkMag-mean()" "-0.960331717868852"
"462" "3" "STANDING" "fBodyBodyGyroJerkMag-std()" "-0.957121510491803"
"463" "3" "SITTING" "tBodyAcc-mean()-X" "0.257197599134615"
"464" "3" "SITTING" "tBodyAcc-mean()-Y" "-0.00350299841730769"
"465" "3" "SITTING" "tBodyAcc-mean()-Z" "-0.0983579203269231"
"466" "3" "SITTING" "tBodyAcc-std()-X" "-0.971010120961538"
"467" "3" "SITTING" "tBodyAcc-std()-Y" "-0.856617812115385"
"468" "3" "SITTING" "tBodyAcc-std()-Z" "-0.875110175384615"
"469" "3" "SITTING" "tGravityAcc-mean()-X" "0.901098984615385"
"470" "3" "SITTING" "tGravityAcc-mean()-Y" "0.127303379245962"
"471" "3" "SITTING" "tGravityAcc-mean()-Z" "0.139020582461538"
"472" "3" "SITTING" "tGravityAcc-std()-X" "-0.957324457884615"
"473" "3" "SITTING" "tGravityAcc-std()-Y" "-0.903923008269231"
"474" "3" "SITTING" "tGravityAcc-std()-Z" "-0.897736318269231"
"475" "3" "SITTING" "tBodyAccJerk-mean()-X" "0.0726098418653846"
"476" "3" "SITTING" "tBodyAccJerk-mean()-Y" "0.00272529134230769"
"477" "3" "SITTING" "tBodyAccJerk-mean()-Z" "-0.00423348373557692"
"478" "3" "SITTING" "tBodyAccJerk-std()-X" "-0.974467390384615"
"479" "3" "SITTING" "tBodyAccJerk-std()-Y" "-0.953631390961538"
"480" "3" "SITTING" "tBodyAccJerk-std()-Z" "-0.974661565961538"
"481" "3" "SITTING" "tBodyGyro-mean()-X" "-0.0385365204807692"
"482" "3" "SITTING" "tBodyGyro-mean()-Y" "-0.07524100275"
"483" "3" "SITTING" "tBodyGyro-mean()-Z" "0.0940113975530769"
"484" "3" "SITTING" "tBodyGyro-std()-X" "-0.965434768461538"
"485" "3" "SITTING" "tBodyGyro-std()-Y" "-0.944854571346154"
"486" "3" "SITTING" "tBodyGyro-std()-Z" "-0.926413710384615"
"487" "3" "SITTING" "tBodyGyroJerk-mean()-X" "-0.103605889057692"
"488" "3" "SITTING" "tBodyGyroJerk-mean()-Y" "-0.0360909881807692"
"489" "3" "SITTING" "tBodyGyroJerk-mean()-Z" "-0.0590079966686538"
"490" "3" "SITTING" "tBodyGyroJerk-std()-X" "-0.972546905961538"
"491" "3" "SITTING" "tBodyGyroJerk-std()-Y" "-0.978635908653846"
"492" "3" "SITTING" "tBodyGyroJerk-std()-Z" "-0.973751670576923"
"493" "3" "SITTING" "tBodyAccMag-mean()" "-0.895383350192308"
"494" "3" "SITTING" "tBodyAccMag-std()" "-0.8703017"
"495" "3" "SITTING" "tGravityAccMag-mean()" "-0.895383350192308"
"496" "3" "SITTING" "tGravityAccMag-std()" "-0.8703017"
"497" "3" "SITTING" "tBodyAccJerkMag-mean()" "-0.969080752884615"
"498" "3" "SITTING" "tBodyAccJerkMag-std()" "-0.966550084230769"
"499" "3" "SITTING" "tBodyGyroMag-mean()" "-0.919354372307692"
"500" "3" "SITTING" "tBodyGyroMag-std()" "-0.925518103807692"
"501" "3" "SITTING" "tBodyGyroJerkMag-mean()" "-0.977998051923077"
"502" "3" "SITTING" "tBodyGyroJerkMag-std()" "-0.976772675961538"
"503" "3" "SITTING" "fBodyAcc-mean()-X" "-0.970154440961538"
"504" "3" "SITTING" "fBodyAcc-mean()-Y" "-0.891907751346154"
"505" "3" "SITTING" "fBodyAcc-mean()-Z" "-0.917987925384615"
"506" "3" "SITTING" "fBodyAcc-std()-X" "-0.971605878461538"
"507" "3" "SITTING" "fBodyAcc-std()-Y" "-0.8496556575"
"508" "3" "SITTING" "fBodyAcc-std()-Z" "-0.864322464038462"
"509" "3" "SITTING" "fBodyAccJerk-mean()-X" "-0.974950363461538"
"510" "3" "SITTING" "fBodyAccJerk-mean()-Y" "-0.954170151346154"
"511" "3" "SITTING" "fBodyAccJerk-mean()-Z" "-0.970845669423077"
"512" "3" "SITTING" "fBodyAccJerk-std()-X" "-0.976283534807692"
"513" "3" "SITTING" "fBodyAccJerk-std()-Y" "-0.956461756730769"
"514" "3" "SITTING" "fBodyAccJerk-std()-Z" "-0.9771595725"
"515" "3" "SITTING" "fBodyGyro-mean()-X" "-0.957550637692308"
"516" "3" "SITTING" "fBodyGyro-mean()-Y" "-0.95617355"
"517" "3" "SITTING" "fBodyGyro-mean()-Z" "-0.934967958846154"
"518" "3" "SITTING" "fBodyGyro-std()-X" "-0.968013062884615"
"519" "3" "SITTING" "fBodyGyro-std()-Y" "-0.939609988461538"
"520" "3" "SITTING" "fBodyGyro-std()-Z" "-0.930633150769231"
"521" "3" "SITTING" "fBodyAccMag-mean()" "-0.904185725576923"
"522" "3" "SITTING" "fBodyAccMag-std()" "-0.874626592115385"
"523" "3" "SITTING" "fBodyBodyAccJerkMag-mean()" "-0.965888891730769"
"524" "3" "SITTING" "fBodyBodyAccJerkMag-std()" "-0.966568852884615"
"525" "3" "SITTING" "fBodyBodyGyroMag-mean()" "-0.946664943653846"
"526" "3" "SITTING" "fBodyBodyGyroMag-std()" "-0.925449629"
"527" "3" "SITTING" "fBodyBodyGyroJerkMag-mean()" "-0.977898105576923"
"528" "3" "SITTING" "fBodyBodyGyroJerkMag-std()" "-0.976689802692308"
"529" "3" "LAYING" "tBodyAcc-mean()-X" "0.275516852741935"
"530" "3" "LAYING" "tBodyAcc-mean()-Y" "-0.0189556785048387"
"531" "3" "LAYING" "tBodyAcc-mean()-Z" "-0.101300477506452"
"532" "3" "LAYING" "tBodyAcc-std()-X" "-0.982776639193548"
"533" "3" "LAYING" "tBodyAcc-std()-Y" "-0.962057544516129"
"534" "3" "LAYING" "tBodyAcc-std()-Z" "-0.96369103483871"
"535" "3" "LAYING" "tGravityAcc-mean()-X" "-0.241758478064516"
"536" "3" "LAYING" "tGravityAcc-mean()-Y" "0.837032099677419"
"537" "3" "LAYING" "tGravityAcc-mean()-Z" "0.48870318516129"
"538" "3" "LAYING" "tGravityAcc-std()-X" "-0.982512193064516"
"539" "3" "LAYING" "tGravityAcc-std()-Y" "-0.981202749677419"
"540" "3" "LAYING" "tGravityAcc-std()-Z" "-0.964807543870968"
"541" "3" "LAYING" "tBodyAccJerk-mean()-X" "0.0769811125806452"
"542" "3" "LAYING" "tBodyAccJerk-mean()-Y" "0.0138041011306452"
"543" "3" "LAYING" "tBodyAccJerk-mean()-Z" "-0.00435625874355645"
"544" "3" "LAYING" "tBodyAccJerk-std()-X" "-0.98087931483871"
"545" "3" "LAYING" "tBodyAccJerk-std()-Y" "-0.968710724677419"
"546" "3" "LAYING" "tBodyAccJerk-std()-Z" "-0.982093162903226"
"547" "3" "LAYING" "tBodyGyro-mean()-X" "-0.0208170540330645"
"548" "3" "LAYING" "tBodyGyro-mean()-Y" "-0.0718507159435484"
"549" "3" "LAYING" "tBodyGyro-mean()-Z" "0.137999561112903"
"550" "3" "LAYING" "tBodyGyro-std()-X" "-0.974545752096774"
"551" "3" "LAYING" "tBodyGyro-std()-Y" "-0.977272653709677"
"552" "3" "LAYING" "tBodyGyro-std()-Z" "-0.963505609032258"
"553" "3" "LAYING" "tBodyGyroJerk-mean()-X" "-0.10004449883871"
"554" "3" "LAYING" "tBodyGyroJerk-mean()-Y" "-0.0389771765322581"
"555" "3" "LAYING" "tBodyGyroJerk-mean()-Z" "-0.06873387"
"556" "3" "LAYING" "tBodyGyroJerk-std()-X" "-0.980328645"
"557" "3" "LAYING" "tBodyGyroJerk-std()-Y" "-0.986762741935484"
"558" "3" "LAYING" "tBodyGyroJerk-std()-Z" "-0.983338279516129"
"559" "3" "LAYING" "tBodyAccMag-mean()" "-0.972791346129032"
"560" "3" "LAYING" "tBodyAccMag-std()" "-0.964218176451613"
"561" "3" "LAYING" "tGravityAccMag-mean()" "-0.972791346129032"
"562" "3" "LAYING" "tGravityAccMag-std()" "-0.964218176451613"
"563" "3" "LAYING" "tBodyAccJerkMag-mean()" "-0.979484593387097"
"564" "3" "LAYING" "tBodyAccJerkMag-std()" "-0.976121297903226"
"565" "3" "LAYING" "tBodyGyroMag-mean()" "-0.951564751451613"
"566" "3" "LAYING" "tBodyGyroMag-std()" "-0.954275110967742"
"567" "3" "LAYING" "tBodyGyroJerkMag-mean()" "-0.98671362516129"
"568" "3" "LAYING" "tBodyGyroJerkMag-std()" "-0.983139255645161"
"569" "3" "LAYING" "fBodyAcc-mean()-X" "-0.980665609032258"
"570" "3" "LAYING" "fBodyAcc-mean()-Y" "-0.961169982903226"
"571" "3" "LAYING" "fBodyAcc-mean()-Z" "-0.968332141612903"
"572" "3" "LAYING" "fBodyAcc-std()-X" "-0.983691129032258"
"573" "3" "LAYING" "fBodyAcc-std()-Y" "-0.964094604193548"
"574" "3" "LAYING" "fBodyAcc-std()-Z" "-0.96327908016129"
"575" "3" "LAYING" "fBodyAccJerk-mean()-X" "-0.980513202258064"
"576" "3" "LAYING" "fBodyAccJerk-mean()-Y" "-0.968752113709677"
"577" "3" "LAYING" "fBodyAccJerk-mean()-Z" "-0.979122344354839"
"578" "3" "LAYING" "fBodyAccJerk-std()-X" "-0.983122615967742"
"579" "3" "LAYING" "fBodyAccJerk-std()-Y" "-0.971044012741936"
"580" "3" "LAYING" "fBodyAccJerk-std()-Z" "-0.983711904677419"
"581" "3" "LAYING" "fBodyGyro-mean()-X" "-0.970167262903226"
"582" "3" "LAYING" "fBodyGyro-mean()-Y" "-0.978099682258065"
"583" "3" "LAYING" "fBodyGyro-mean()-Z" "-0.962341960806452"
"584" "3" "LAYING" "fBodyGyro-std()-X" "-0.975986433709677"
"585" "3" "LAYING" "fBodyGyro-std()-Y" "-0.977032495483871"
"586" "3" "LAYING" "fBodyGyro-std()-Z" "-0.967256854193548"
"587" "3" "LAYING" "fBodyAccMag-mean()" "-0.96552427516129"
"588" "3" "LAYING" "fBodyAccMag-std()" "-0.968350217419355"
"589" "3" "LAYING" "fBodyBodyAccJerkMag-mean()" "-0.975949597903226"
"590" "3" "LAYING" "fBodyBodyAccJerkMag-std()" "-0.975305377903226"
"591" "3" "LAYING" "fBodyBodyGyroMag-mean()" "-0.96458672483871"
"592" "3" "LAYING" "fBodyBodyGyroMag-std()" "-0.955441855806452"
"593" "3" "LAYING" "fBodyBodyGyroJerkMag-mean()" "-0.984278251290323"
"594" "3" "LAYING" "fBodyBodyGyroJerkMag-std()" "-0.982568158064516"
"595" "3" "WALKING" "tBodyAcc-mean()-X" "0.275567462068966"
"596" "3" "WALKING" "tBodyAcc-mean()-Y" "-0.0171767844203448"
"597" "3" "WALKING" "tBodyAcc-mean()-Z" "-0.112674859827586"
"598" "3" "WALKING" "tBodyAcc-std()-X" "-0.360356726034483"
"599" "3" "WALKING" "tBodyAcc-std()-Y" "-0.0699140652103448"
"600" "3" "WALKING" "tBodyAcc-std()-Z" "-0.387411994310345"
"601" "3" "WALKING" "tGravityAcc-mean()-X" "0.936506743275862"
"602" "3" "WALKING" "tGravityAcc-mean()-Y" "-0.261986357931034"
"603" "3" "WALKING" "tGravityAcc-mean()-Z" "-0.138107866258621"
"604" "3" "WALKING" "tGravityAcc-std()-X" "-0.97777159137931"
"605" "3" "WALKING" "tGravityAcc-std()-Y" "-0.962355639482759"
"606" "3" "WALKING" "tGravityAcc-std()-Z" "-0.952091795"
"607" "3" "WALKING" "tBodyAccJerk-mean()-X" "0.0814745882660345"
"608" "3" "WALKING" "tBodyAccJerk-mean()-Y" "0.0100591485"
"609" "3" "WALKING" "tBodyAccJerk-mean()-Z" "-0.00562264594827586"
"610" "3" "WALKING" "tBodyAccJerk-std()-X" "-0.26867964387931"
"611" "3" "WALKING" "tBodyAccJerk-std()-Y" "-0.0449619594258621"
"612" "3" "WALKING" "tBodyAccJerk-std()-Z" "-0.52948611637931"
"613" "3" "WALKING" "tBodyGyro-mean()-X" "-0.0256405192517241"
"614" "3" "WALKING" "tBodyGyro-mean()-Y" "-0.0779150937413793"
"615" "3" "WALKING" "tBodyGyro-mean()-Z" "0.0813485942827586"
"616" "3" "WALKING" "tBodyGyro-std()-X" "-0.571869560172414"
"617" "3" "WALKING" "tBodyGyro-std()-Y" "-0.563793260172414"
"618" "3" "WALKING" "tBodyGyro-std()-Z" "-0.476696411551724"
"619" "3" "WALKING" "tBodyGyroJerk-mean()-X" "-0.0952398165017241"
"620" "3" "WALKING" "tBodyGyroJerk-mean()-Y" "-0.0387874651724138"
"621" "3" "WALKING" "tBodyGyroJerk-mean()-Z" "-0.0503616100815517"
"622" "3" "WALKING" "tBodyGyroJerk-std()-X" "-0.385922986034483"
"623" "3" "WALKING" "tBodyGyroJerk-std()-Y" "-0.639087984137931"
"624" "3" "WALKING" "tBodyGyroJerk-std()-Z" "-0.536664080344828"
"625" "3" "WALKING" "tBodyAccMag-mean()" "-0.254690333275862"
"626" "3" "WALKING" "tBodyAccMag-std()" "-0.328428936551724"
"627" "3" "WALKING" "tGravityAccMag-mean()" "-0.254690333275862"
"628" "3" "WALKING" "tGravityAccMag-std()" "-0.328428936551724"
"629" "3" "WALKING" "tBodyAccJerkMag-mean()" "-0.280009317413793"
"630" "3" "WALKING" "tBodyAccJerkMag-std()" "-0.139916355325862"
"631" "3" "WALKING" "tBodyGyroMag-mean()" "-0.466411754137931"
"632" "3" "WALKING" "tBodyGyroMag-std()" "-0.561510683275862"
"633" "3" "WALKING" "tBodyGyroJerkMag-mean()" "-0.566135217931034"
"634" "3" "WALKING" "tBodyGyroJerkMag-std()" "-0.567371560862069"
"635" "3" "WALKING" "fBodyAcc-mean()-X" "-0.316614011689655"
"636" "3" "WALKING" "fBodyAcc-mean()-Y" "-0.0813024353275862"
"637" "3" "WALKING" "fBodyAcc-mean()-Z" "-0.412374074482759"
"638" "3" "WALKING" "fBodyAcc-std()-X" "-0.379276781206897"
"639" "3" "WALKING" "fBodyAcc-std()-Y" "-0.124030832001724"
"640" "3" "WALKING" "fBodyAcc-std()-Z" "-0.422998473965517"
"641" "3" "WALKING" "fBodyAccJerk-mean()-X" "-0.304694442551724"
"642" "3" "WALKING" "fBodyAccJerk-mean()-Y" "-0.140508590224138"
"643" "3" "WALKING" "fBodyAccJerk-mean()-Z" "-0.514137255344828"
"644" "3" "WALKING" "fBodyAccJerk-std()-X" "-0.296596633103448"
"645" "3" "WALKING" "fBodyAccJerk-std()-Y" "-0.00561498755362069"
"646" "3" "WALKING" "fBodyAccJerk-std()-Z" "-0.543529108103448"
"647" "3" "WALKING" "fBodyGyro-mean()-X" "-0.437845763793103"
"648" "3" "WALKING" "fBodyGyro-mean()-Y" "-0.561526265344828"
"649" "3" "WALKING" "fBodyGyro-mean()-Z" "-0.418126217413793"
"650" "3" "WALKING" "fBodyGyro-std()-X" "-0.615121369827586"
"651" "3" "WALKING" "fBodyGyro-std()-Y" "-0.568888673448276"
"652" "3" "WALKING" "fBodyGyro-std()-Z" "-0.545896388103448"
"653" "3" "WALKING" "fBodyAccMag-mean()" "-0.290031535172414"
"654" "3" "WALKING" "fBodyAccMag-std()" "-0.456373080862069"
"655" "3" "WALKING" "fBodyBodyAccJerkMag-mean()" "-0.186764516965517"
"656" "3" "WALKING" "fBodyBodyAccJerkMag-std()" "-0.0898519904044828"
"657" "3" "WALKING" "fBodyBodyGyroMag-mean()" "-0.569755772241379"
"658" "3" "WALKING" "fBodyBodyGyroMag-std()" "-0.632643292931034"
"659" "3" "WALKING" "fBodyBodyGyroJerkMag-mean()" "-0.607751646034483"
"660" "3" "WALKING" "fBodyBodyGyroJerkMag-std()" "-0.549087007931034"
"661" "3" "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" "0.292423484693878"
"662" "3" "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" "-0.0193554079328571"
"663" "3" "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" "-0.116139842908163"
"664" "3" "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" "-0.0574100475102041"
"665" "3" "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" "-0.0331503723387755"
"666" "3" "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" "-0.362240245489796"
"667" "3" "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" "0.939057787755102"
"668" "3" "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" "-0.228829214285714"
"669" "3" "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" "-0.102352758040816"
"670" "3" "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" "-0.950061129591837"
"671" "3" "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" "-0.946094637755102"
"672" "3" "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" "-0.899943947755102"
"673" "3" "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" "0.0725689294489796"
"674" "3" "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" "0.0109707769183673"
"675" "3" "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" "-0.00202727978142857"
"676" "3" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" "-0.0858010042244898"
"677" "3" "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" "-0.111439194979592"
